4.599999999999999645e+00 -4.133631740155873558e+03 -2.565357607867468914e-01 2.214570925758181374e-01 -4.133631740155873558e+03 -2.565357607830520692e-01 2.214688334221790456e-01 -4.133631740155873558e+03 -2.565357607830520692e-01 1.946097803898823031e-01
4.650000000000000355e+00 -4.133631923912362254e+03 -2.551841541355770460e-01 2.214798366980659239e-01 -4.133631923912362254e+03 -2.551841541355344134e-01 2.214916747810207198e-01 -4.133631923912362254e+03 -2.551841541355202025e-01 1.944857230283503213e-01
4.700000000000000178e+00 -4.133631725046983775e+03 -2.538475685602463727e-01 2.214565889130994947e-01 -4.133631725046983775e+03 -2.538475685605590115e-01 2.214683750199242240e-01 -4.133631725046983775e+03 -2.538475685605590115e-01 1.943214458649578091e-01
4.750000000000000000e+00 -4.133631501394946099e+03 -2.526356553548225747e-01 2.214880340723794916e-01 -4.133631501394946099e+03 -2.526356553535720195e-01 2.214998715225249271e-01 -4.133631501394946099e+03 -2.526356553535720195e-01 1.942064462666053259e-01
4.799999999999999822e+00 -4.133631257002558414e+03 -2.514314201106913060e-01 2.214715467993926268e-01 -4.133631257002558414e+03 -2.514314201104639324e-01 2.214833658284760531e-01 -4.133631257002558414e+03 -2.514314201104639324e-01 1.940499237556423395e-01
4.849999999999999645e+00 -4.133631146292707854e+03 -2.503417905436293722e-01 2.215071111833708528e-01 -4.133631146292707854e+03 -2.503417905455762593e-01 2.215189727771331718e-01 -4.133631146292707854e+03 -2.503417905455620485e-01 1.939405704626864235e-01
4.900000000000000355e+00 -4.133630908484617976e+03 -2.492482634312409573e-01 2.214882637622253014e-01 -4.133630908484617976e+03 -2.492482634310420053e-01 2.215001275794890034e-01 -4.133630908484617976e+03 -2.492482634310420053e-01 1.937842904889777174e-01
4.950000000000000178e+00 -4.133630475965001096e+03 -2.482588862176697830e-01 2.215182826184047826e-01 -4.133630475965001096e+03 -2.482588862200714175e-01 2.215301938619944622e-01 -4.133630475965001096e+03 -2.482588862200429958e-01 1.936726654725333674e-01
5.000000000000000000e+00 -4.133630191857668251e+03 -2.472634561810451714e-01 2.214964583416048072e-01 -4.133630191857668251e+03 -2.472634561792972363e-01 2.215083656602274687e-01 -4.133630191857668251e+03 -2.472634561793114472e-01 1.935167261450203569e-01
5.049999999999999822e+00 -4.133629760557549162e+03 -2.463710947090334002e-01 2.215279457812329156e-01 -4.133629760557549162e+03 -2.463710947057222711e-01 2.215398883460295565e-01 -4.133629760557549162e+03 -2.463710947056796385e-01 1.934093099012557104e-01
5.099999999999999645e+00 -4.133629436655672180e+03 -2.454802566470277725e-01 2.215192223212625322e-01 -4.133629436655672180e+03 -2.454802566459335367e-01 2.215311495980643031e-01 -4.133629436655672180e+03 -2.454802566459193258e-01 1.932679165507948937e-01
5.150000000000000355e+00 -4.133629103694911464e+03 -2.446852800699446107e-01 2.215625563653844665e-01 -4.133629103694911464e+03 -2.446852800709820031e-01 2.215745112059153143e-01 -4.133629103694911464e+03 -2.446852800709393705e-01 1.931739597892203619e-01
5.200000000000000178e+00 -4.133628592242042942e+03 -2.438833531504371877e-01 2.215610088158541657e-01 -4.133628592242042942e+03 -2.438833531489734696e-01 2.215729421252774500e-01 -4.133628592242042942e+03 -2.438833531489876805e-01 1.930420583720433569e-01
5.250000000000000000e+00 -4.133628217681485694e+03 -2.431595010111493593e-01 2.215988592815136826e-01 -4.133628217681485694e+03 -2.431595010075824348e-01 2.216108204005848847e-01 -4.133628217681485694e+03 -2.431595010075966456e-01 1.929465791114779449e-01
5.299999999999999822e+00 -4.133627690458073630e+03 -2.424229996057789549e-01 2.215894777238247570e-01 -4.133627690458073630e+03 -2.424229996089479755e-01 2.216014097496810109e-01 -4.133627690458073630e+03 -2.424229996089906081e-01 1.928112380908117984e-01
5.349999999999999645e+00 -4.133627167241924326e+03 -2.417685564917633201e-01 2.216280961406482675e-01 -4.133627167241924326e+03 -2.417685564892622097e-01 2.216400505889168926e-01 -4.133627167241924326e+03 -2.417685564892337879e-01 1.927198128524310050e-01
5.400000000000000355e+00 -4.133626646700329729e+03 -2.411061325749130901e-01 2.216275572553456641e-01 -4.133626646700329729e+03 -2.411061325740888606e-01 2.216394865625943567e-01 -4.133626646700329729e+03 -2.411061325740746497e-01 1.925956097151839685e-01
5.450000000000000178e+00 -4.133626134483460191e+03 -2.405223391806288191e-01 2.216756496577829694e-01 -4.133626134483460191e+03 -2.405223391802593369e-01 2.216875906593713808e-01 -4.133626134483460191e+03 -2.405223391802735478e-01 1.925157494424496463e-01
