# hBN Fig5 panel A: chi neglected, multiple cavity modes (7 harmonics, 3rd resonant)
# omega_res = 165.199 meV ; axis = [1, 0, 0] ; nmodes = 13
# col0 = lambda ; cols 1..13 = frequency (meV) ; cols 14..26 = photon character ; cols 27..39 = IR intensity (arb. u.)
2.40240240e-03 -2.92799520e-02 -3.73048543e-03 -3.73048306e-03 5.50659231e+01 9.92461170e+01 1.10127983e+02 1.64335769e+02 1.65198899e+02 1.66019261e+02 2.20291240e+02 2.75353739e+02 3.30420566e+02 3.85488507e+02 6.01283304e-16 4.67266124e-07 3.90538565e-07 9.99999188e-01 1.46512486e-15 9.99966731e-01 6.99439618e-01 6.75478679e-05 7.15532973e-01 9.99729440e-01 9.99873335e-01 9.99907676e-01 9.99921968e-01 7.34359308e-07 5.81654995e-07 5.81654207e-07 3.28204267e-05 2.48915399e-03 2.10105728e-04 1.84088170e-02 2.57577039e-02 1.79937900e-02 5.99135275e-04 4.09954771e-04 3.50001382e-04 3.21773025e-04
2.55255255e-03 -2.92799519e-02 -3.73048606e-03 -3.73048196e-03 5.50658770e+01 9.92461170e+01 1.10127392e+02 1.64280434e+02 1.65198899e+02 1.66069096e+02 2.20294601e+02 2.75356616e+02 3.30423516e+02 3.85491673e+02 1.71632582e-15 5.65276317e-07 3.14843772e-07 9.99999084e-01 5.29911941e-16 9.99962439e-01 6.98986344e-01 6.35744640e-05 7.16083880e-01 9.99694684e-01 9.99857031e-01 9.99895779e-01 9.99911898e-01 7.34359308e-07 5.81654941e-07 5.81654261e-07 3.48720203e-05 2.48915399e-03 2.23246909e-04 1.84202359e-02 2.57577039e-02 1.79792440e-02 6.36448830e-04 4.35539670e-04 3.71868381e-04 3.41905093e-04
2.70270270e-03 -2.92799522e-02 -3.73048686e-03 -3.73048376e-03 5.50658282e+01 9.92461170e+01 1.10126766e+02 1.64224937e+02 1.65198899e+02 1.66118760e+02 2.20298165e+02 2.75359667e+02 3.30426643e+02 3.85495031e+02 3.73697662e-16 2.43962056e-07 6.40195027e-07 9.99998973e-01 6.25858133e-16 9.99957886e-01 6.98536497e-01 6.00425493e-05 7.16637235e-01 9.99657853e-01 9.99839744e-01 9.99883161e-01 9.99901215e-01 7.34359308e-07 5.81654869e-07 5.81654333e-07 3.69236715e-05 2.48915399e-03 2.36389831e-04 1.84315542e-02 2.57577039e-02 1.79646102e-02 6.73738373e-04 4.61117790e-04 3.93733902e-04 3.62041023e-04
2.85285285e-03 -2.92799519e-02 -3.73048634e-03 -3.73048293e-03 5.50657765e+01 9.92461170e+01 1.10126104e+02 1.64169280e+02 1.65198899e+02 1.66168253e+02 2.20301931e+02 2.75362892e+02 3.30429950e+02 3.85498581e+02 9.40828608e-16 5.82556344e-07 4.28480845e-07 9.99998855e-01 2.30863302e-16 9.99953072e-01 6.98090083e-01 5.68824152e-05 7.17193023e-01 9.99618951e-01 9.99821476e-01 9.99869824e-01 9.99889918e-01 7.34359308e-07 5.81654983e-07 5.81654219e-07 3.89753838e-05 2.48915399e-03 2.49534595e-04 1.84427720e-02 2.57577039e-02 1.79498888e-02 7.11002509e-04 4.86688733e-04 4.15597856e-04 3.82181043e-04
3.00300300e-03 -2.92799520e-02 -3.73048446e-03 -3.73048054e-03 5.50657220e+01 9.92461170e+01 1.10125406e+02 1.64113462e+02 1.65198899e+02 1.66217576e+02 2.20305899e+02 2.75366291e+02 3.30433435e+02 3.85502324e+02 1.32512486e-15 6.15696614e-07 4.47641940e-07 9.99998731e-01 8.76566120e-16 9.99947997e-01 6.97647113e-01 5.40382944e-05 7.17751224e-01 9.99577984e-01 9.99802227e-01 9.99855767e-01 9.99878006e-01 7.34359308e-07 5.81654981e-07 5.81654221e-07 4.10271604e-05 2.48915399e-03 2.62681305e-04 1.84538894e-02 2.57577039e-02 1.79350797e-02 7.48239847e-04 5.12252099e-04 4.37460153e-04 4.02325379e-04
3.15315315e-03 -2.92799522e-02 -3.73048529e-03 -3.73048182e-03 5.50656647e+01 9.92461170e+01 1.10124672e+02 1.64057483e+02 1.65198899e+02 1.66266728e+02 2.20310068e+02 2.75369863e+02 3.30437099e+02 3.85506259e+02 1.33969160e-15 3.09858642e-07 7.36782516e-07 9.99998601e-01 1.41932526e-15 9.99942661e-01 6.97207597e-01 5.14650423e-05 7.18311821e-01 9.99534957e-01 9.99782000e-01 9.99840991e-01 9.99865480e-01 7.34359308e-07 5.81654888e-07 5.81654314e-07 4.30790048e-05 2.48915399e-03 2.75830062e-04 1.84649066e-02 2.57577039e-02 1.79201832e-02 7.85448998e-04 5.37807489e-04 4.59320704e-04 4.22474258e-04
3.30330330e-03 -2.92799520e-02 -3.73048857e-03 -3.73048447e-03 5.50656046e+01 9.92461170e+01 1.10123902e+02 1.64001345e+02 1.65198899e+02 1.66315710e+02 2.20314439e+02 2.75373609e+02 3.30440941e+02 3.85510387e+02 2.69107730e-15 7.94438682e-07 2.64614038e-07 9.99998465e-01 6.27343041e-16 9.99937063e-01 6.96771550e-01 4.91257222e-05 7.18874789e-01 9.99489878e-01 9.99760794e-01 9.99825495e-01 9.99852339e-01 7.34359308e-07 5.81654840e-07 5.81654362e-07 4.51309204e-05 2.48915399e-03 2.88980969e-04 1.84758235e-02 2.57577039e-02 1.79051994e-02 8.22628576e-04 5.63354504e-04 4.81179417e-04 4.42627907e-04
3.45345345e-03 -2.92799519e-02 -3.73049259e-03 -3.73048345e-03 5.50655417e+01 9.92461170e+01 1.10123096e+02 1.63945046e+02 1.65198899e+02 1.66364520e+02 2.20319011e+02 2.75377529e+02 3.30444962e+02 3.85514708e+02 2.18053126e-15 8.69367592e-07 1.02680482e-07 9.99998322e-01 8.17291407e-16 9.99931203e-01 6.96338983e-01 4.69898212e-05 7.19440108e-01 9.99442752e-01 9.99738612e-01 9.99809280e-01 9.99838582e-01 7.34359308e-07 5.81654693e-07 5.81654509e-07 4.71829107e-05 2.48915399e-03 3.02134127e-04 1.84866401e-02 2.57577039e-02 1.78901287e-02 8.59777200e-04 5.88892745e-04 5.03036203e-04 4.62786551e-04
3.60360360e-03 -2.92799523e-02 -3.73048821e-03 -3.73048352e-03 5.50654761e+01 9.92461170e+01 1.10122255e+02 1.63888589e+02 1.65198899e+02 1.66413159e+02 2.20323783e+02 2.75381622e+02 3.30449162e+02 3.85519222e+02 2.23764884e-15 7.96031282e-07 4.48067742e-07 9.99998173e-01 8.11213170e-16 9.99925081e-01 6.95909912e-01 4.50319120e-05 7.20007752e-01 9.99393586e-01 9.99715455e-01 9.99792347e-01 9.99824208e-01 7.34359308e-07 5.81654943e-07 5.81654260e-07 4.92349788e-05 2.48915399e-03 3.15289641e-04 1.84973564e-02 2.57577039e-02 1.78749712e-02 8.96893493e-04 6.14421812e-04 5.24890970e-04 4.82950417e-04
3.75375375e-03 -2.92799520e-02 -3.73048614e-03 -3.73047726e-03 5.50654076e+01 9.92461170e+01 1.10121377e+02 1.63831973e+02 1.65198899e+02 1.66461626e+02 2.20328756e+02 2.75385888e+02 3.30453539e+02 3.85523928e+02 2.05688058e-15 1.67053383e-07 9.36754082e-07 9.99998018e-01 1.85065351e-16 9.99918697e-01 6.95484351e-01 4.32306355e-05 7.20577698e-01 9.99342388e-01 9.99691324e-01 9.99774694e-01 9.99809217e-01 7.34359308e-07 5.81654741e-07 5.81654461e-07 5.12871284e-05 2.48915399e-03 3.28447610e-04 1.85079725e-02 2.57577039e-02 1.78597273e-02 9.33976079e-04 6.39941305e-04 5.46743627e-04 5.03119732e-04
