# hBN Fig5 panel C: chi neglected, single resonant cavity mode
# omega_res = 165.199 meV ; axis = [1, 0, 0] ; nmodes = 7
# col0 = lambda ; cols 1..7 = frequency (meV) ; cols 8..14 = photon character ; cols 15..21 = IR intensity (arb. u.)
4.50450450e-03 -2.92799521e-02 -3.73048478e-03 -3.73048228e-03 9.92461170e+01 1.63627802e+02 1.65198899e+02 1.66785024e+02 9.77753532e-17 3.12837470e-07 2.97303761e-07 3.16729273e-16 7.10483398e-01 3.60253931e-05 7.03713962e-01 7.34359308e-07 5.81655001e-07 5.81654201e-07 2.48915399e-03 1.81260558e-02 2.57577039e-02 1.83004209e-02
4.65465465e-03 -2.92799521e-02 -3.73048467e-03 -3.73048250e-03 9.92461170e+01 1.63575693e+02 1.65198899e+02 1.66838155e+02 8.53723388e-17 3.54739271e-07 2.70260857e-07 1.57381264e-16 7.10595251e-01 3.48632836e-05 7.03601015e-01 7.34359308e-07 5.81654987e-07 5.81654215e-07 2.48915399e-03 1.81231465e-02 2.57577039e-02 1.83033020e-02
4.80480480e-03 -2.92799522e-02 -3.73048449e-03 -3.73048018e-03 9.92461170e+01 1.63523600e+02 1.65198899e+02 1.66891303e+02 2.50613983e-16 2.02735817e-07 4.13300189e-07 2.01505692e-16 7.10707098e-01 3.37738060e-05 7.03488038e-01 7.34359308e-07 5.81654919e-07 5.81654283e-07 2.48915399e-03 1.81202365e-02 2.57577039e-02 1.83061829e-02
4.95495495e-03 -2.92799521e-02 -3.73048573e-03 -3.73048263e-03 9.92461170e+01 1.63471525e+02 1.65198899e+02 1.66944469e+02 4.16325753e-17 4.20238391e-07 2.20840289e-07 1.23358033e-16 7.10818938e-01 3.27503573e-05 7.03375033e-01 7.34359308e-07 5.81654930e-07 5.81654272e-07 2.48915399e-03 1.81173258e-02 2.57577039e-02 1.83090637e-02
5.10510511e-03 -2.92799521e-02 -3.73048503e-03 -3.73048148e-03 9.92461170e+01 1.63419466e+02 1.65198899e+02 1.66997650e+02 5.29468054e-17 3.05243516e-07 3.82181789e-07 1.36482763e-16 7.10930770e-01 3.17871115e-05 7.03261999e-01 7.34359308e-07 5.81654992e-07 5.81654210e-07 2.48915399e-03 1.81144143e-02 2.57577039e-02 1.83119442e-02
5.25525526e-03 -2.92799521e-02 -3.73048405e-03 -3.73048049e-03 9.92461170e+01 1.63367424e+02 1.65198899e+02 1.67050849e+02 3.67873913e-17 2.50682814e-07 4.36662729e-07 7.85825294e-17 7.11042592e-01 3.08789084e-05 7.03148939e-01 7.34359308e-07 5.81654948e-07 5.81654254e-07 2.48915399e-03 1.81115021e-02 2.57577039e-02 1.83148245e-02
5.40540541e-03 -2.92799521e-02 -3.73048486e-03 -3.73048225e-03 9.92461170e+01 1.63315398e+02 1.65198899e+02 1.67104064e+02 9.40490560e-17 4.21601183e-07 3.00769425e-07 1.19680617e-16 7.11154405e-01 3.00211609e-05 7.03035854e-01 7.34359308e-07 5.81654979e-07 5.81654223e-07 2.48915399e-03 1.81085893e-02 2.57577039e-02 1.83177045e-02
5.55555556e-03 -2.92799521e-02 -3.73048503e-03 -3.73048052e-03 9.92461170e+01 1.63263390e+02 1.65198899e+02 1.67157296e+02 9.21442041e-17 2.20451414e-07 4.84477529e-07 2.10483347e-16 7.11266207e-01 2.92097782e-05 7.02922743e-01 7.34359308e-07 5.81654904e-07 5.81654298e-07 2.48915399e-03 1.81056758e-02 2.57577039e-02 1.83205843e-02
5.70570571e-03 -2.92799521e-02 -3.73048550e-03 -3.73048282e-03 9.92461170e+01 1.63211398e+02 1.65198899e+02 1.67210545e+02 1.78030533e-16 4.89050679e-07 2.44270620e-07 7.40900919e-17 7.11377998e-01 2.84410998e-05 7.02809607e-01 7.34359308e-07 5.81654920e-07 5.81654282e-07 2.48915399e-03 1.81027617e-02 2.57577039e-02 1.83234637e-02
5.85585586e-03 -2.92799521e-02 -3.73048599e-03 -3.73048367e-03 9.92461170e+01 1.63159423e+02 1.65198899e+02 1.67263811e+02 1.49148893e-16 4.71081361e-07 3.04723412e-07 2.28006177e-17 7.11489776e-01 2.77118408e-05 7.02696448e-01 7.34359308e-07 5.81654966e-07 5.81654236e-07 2.48915399e-03 1.80998470e-02 2.57577039e-02 1.83263429e-02
