# CO2 Fig2 splitting via electric-field response (Eq. 30), single resonant cavity mode, chi included (VASP matter data).
# omega_res = 311.846 meV ; nmodes = 10.  The paper's Fig 2 used Octopus for both curves; the Octopus explicit-CBOA points are in CO2_Fig2_splitting_octopus.dat.
# col0 = lambda ; cols 1..10 = frequency (meV) ; cols 11..20 = photon character
1.29129129e-02 -2.06697975e+01 -2.06697975e+01 -2.50725142e-02 -6.80089434e-03 -6.80089430e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.08425711e+02 3.14604775e+02 5.05391546e-17 1.42506060e-17 1.58658986e-06 2.67048894e-16 3.41273442e-16 2.62311222e-34 1.91392831e-18 1.24782523e-16 7.48920610e-01 6.62659732e-01
1.32132132e-02 -2.06697975e+01 -2.06697975e+01 -2.50725140e-02 -6.80089438e-03 -6.80089431e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.08337749e+02 3.14661713e+02 1.97374510e-17 6.59537563e-17 1.62348730e-06 1.45149538e-16 4.17103725e-16 1.71519907e-34 8.29429978e-19 1.93438004e-16 7.49850800e-01 6.61606966e-01
1.35135135e-02 -2.06697975e+01 -2.06697975e+01 -2.50725144e-02 -6.80089428e-03 -6.80089359e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.08249394e+02 3.14718340e+02 2.36773964e-18 8.46705155e-17 1.66038474e-06 1.48438976e-17 4.67195790e-16 3.06642815e-34 1.53184007e-18 3.40352585e-16 7.50778857e-01 6.60553637e-01
1.38138138e-02 -2.06697975e+01 -2.06697975e+01 -2.50725144e-02 -6.80089438e-03 -6.80089433e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.08160647e+02 3.14774658e+02 2.50989875e-17 8.30489107e-17 1.69728218e-06 1.98387039e-16 4.17622332e-16 2.96601549e-34 2.23410993e-18 2.43819415e-16 7.51704767e-01 6.59499767e-01
1.41141141e-02 -2.06697975e+01 -2.06697975e+01 -2.50725142e-02 -6.80089438e-03 -6.80089432e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.08071506e+02 3.14830667e+02 4.51915368e-17 4.71703226e-17 1.73417962e-06 4.82294193e-16 1.08740030e-15 1.93347354e-34 1.00948137e-18 5.03503323e-17 7.52628519e-01 6.58445376e-01
1.44144144e-02 -2.06697975e+01 -2.06697975e+01 -2.50725141e-02 -6.80089442e-03 -6.80089435e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.07981971e+02 3.14886370e+02 1.33588878e-17 8.73701630e-17 1.77107706e-06 9.09229790e-16 2.77154197e-15 2.43003513e-34 1.56719809e-18 7.62434105e-18 7.53550098e-01 6.57390484e-01
1.47147147e-02 -2.06697975e+01 -2.06697975e+01 -2.50725139e-02 -6.80089442e-03 -6.80089432e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.07892042e+02 3.14941766e+02 2.37635597e-18 5.75703528e-18 1.80797449e-06 1.12334892e-16 4.83504251e-16 1.76991678e-34 7.60534670e-19 1.51702108e-16 7.54469495e-01 6.56335113e-01
1.50150150e-02 -2.06697975e+01 -2.06697975e+01 -2.50725138e-02 -6.80089447e-03 -6.80089435e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.07801718e+02 3.14996858e+02 9.45924569e-18 2.13615230e-17 1.84487193e-06 9.53212101e-17 4.95432058e-16 2.39383820e-34 1.46127194e-18 6.02503878e-17 7.55386696e-01 6.55279284e-01
1.53153153e-02 -2.06697975e+01 -2.06697975e+01 -2.50725141e-02 -6.80089442e-03 -6.80089431e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.07710998e+02 3.15051646e+02 1.65166094e-16 1.19773826e-16 1.88176937e-06 2.51850576e-16 1.26908925e-15 2.88427356e-34 2.01217272e-18 2.57018775e-16 7.56301690e-01 6.54223015e-01
1.56156156e-02 -2.06697975e+01 -2.06697975e+01 -2.50725143e-02 -6.80089438e-03 -6.80089431e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.07619883e+02 3.15106132e+02 1.18644663e-16 7.92520718e-17 1.91866681e-06 1.03289385e-15 2.98343078e-15 1.80863802e-34 7.65771796e-19 5.30498064e-17 7.57214465e-01 6.53166329e-01
1.59159159e-02 -2.06697975e+01 -2.06697975e+01 -2.50725142e-02 -6.80089442e-03 -6.80089434e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.07528371e+02 3.15160317e+02 4.01966721e-17 7.67366923e-18 1.95556425e-06 1.54051821e-16 5.10460120e-16 2.67182358e-34 1.77075475e-18 3.66110418e-16 7.58125010e-01 6.52109246e-01
1.62162162e-02 -2.06697975e+01 -2.06697975e+01 -2.50725138e-02 -6.80089438e-03 -6.80089432e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.07436463e+02 3.15214202e+02 5.22544186e-18 1.87724027e-17 1.99246169e-06 1.97121628e-16 5.06305892e-16 3.35028610e-34 2.47033928e-18 3.45437504e-18 7.59033313e-01 6.51051787e-01
1.65165165e-02 -2.06697975e+01 -2.06697975e+01 -2.50725140e-02 -6.80089439e-03 -6.80089428e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.07344158e+02 3.15267788e+02 2.74385832e-17 2.07831259e-17 2.02935913e-06 8.66550017e-29 5.08851740e-29 6.07567071e-46 1.63985313e-28 3.66055562e-19 7.59939364e-01 6.49993971e-01
1.68168168e-02 -2.06697975e+01 -2.06697975e+01 -2.50725143e-02 -6.80089439e-03 -6.80089428e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.07251455e+02 3.15321077e+02 4.72109973e-18 2.44771934e-17 2.06625656e-06 8.81884054e-29 5.17856127e-29 6.18449639e-46 1.66887115e-28 7.88075836e-18 7.60843151e-01 6.48935821e-01
1.71171171e-02 -2.06697975e+01 -2.06697975e+01 -2.50725140e-02 -6.80089437e-03 -6.80089387e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.07158354e+02 3.15374070e+02 3.13543641e-17 2.76218107e-18 2.10315400e-06 1.46732923e-16 3.39584490e-15 2.14823385e-34 6.45574150e-19 2.67734807e-17 7.61744664e-01 6.47877355e-01
1.74174174e-02 -2.06697975e+01 -2.06697975e+01 -2.50725142e-02 -6.80089428e-03 -6.80089272e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.07064855e+02 3.15426768e+02 1.50580875e-16 4.85709372e-18 2.14005144e-06 4.77155105e-17 3.42502690e-15 3.09183621e-34 1.33749239e-18 1.83584828e-16 7.62643891e-01 6.46818595e-01
1.77177177e-02 -2.06697975e+01 -2.06697975e+01 -2.50725141e-02 -6.80089442e-03 -6.80089433e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.06970958e+02 3.15479172e+02 7.38560239e-18 1.12254422e-17 2.17694888e-06 1.36387819e-16 5.78309888e-16 3.30793717e-34 2.37559004e-18 4.07716200e-17 7.63540823e-01 6.45759561e-01
1.80180180e-02 -2.06697975e+01 -2.06697975e+01 -2.50725141e-02 -6.80089435e-03 -6.80089431e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.06876661e+02 3.15531284e+02 2.87335709e-18 1.48089702e-18 2.21384632e-06 4.61583544e-16 3.91060149e-16 3.90680668e-34 3.07302119e-18 4.38463483e-17 7.64435449e-01 6.44700274e-01
1.83183183e-02 -2.06697975e+01 -2.06697975e+01 -2.50725143e-02 -6.80089428e-03 -6.80089352e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.06781965e+02 3.15583104e+02 1.61701336e-16 4.51285639e-17 2.25074376e-06 1.05627681e-16 3.68853640e-15 3.52990671e-34 1.61586262e-18 3.81401299e-17 7.65327759e-01 6.43640754e-01
1.86186186e-02 -2.06697975e+01 -2.06697975e+01 -2.50725139e-02 -6.80089442e-03 -6.80089286e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.06686870e+02 3.15634635e+02 1.35874566e-16 5.43738398e-17 2.28764120e-06 5.24393580e-17 3.76395128e-15 2.08000574e-34 5.09546654e-19 5.93682112e-17 7.66217744e-01 6.42581022e-01
1.89189189e-02 -2.06697975e+01 -2.06697975e+01 -2.50725139e-02 -6.80089438e-03 -6.80089432e-03 7.13254574e+01 7.13254574e+01 1.73372523e+02 3.06591374e+02 3.15685876e+02 2.21009775e-17 8.35883236e-18 2.32453864e-06 2.73972970e-16 5.73560594e-16 2.78188092e-34 1.56919497e-18 3.94787581e-17 7.67105392e-01 6.41521097e-01
